((0.895047,0.195862),0.764616)
((0.568773,0.070349),0.988101)
((0.492542,0.38843),0.910007)
((0.604577,0.457258),0.776013)
((0.360949,0.78252),0.7265)
((0.84303,0.595326),0.503304)
((0.691417,0.520206),0.650476)
((0.260807,0.0172778),0.999842)
((0.60487,0.897138),0.480228)
((0.933269,0.864937),0.387042)
((0.843762,0.223767),0.780373)
((0.32289,0.150374),0.998107)
((0.727059,0.258638),0.841237)
((0.700391,0.398051),0.745291)
((0.535862,0.668485),0.661705)
((0.948083,0.430909),0.539969)
((0.864347,0.516856),0.535079)
((0.501258,0.356889),0.922334)
((0.905285,0.105835),0.834614)
((0.814147,0.266235),0.766666)
((0.888356,0.657177),0.456192)
((0.861561,0.579773),0.50204)
((0.177382,0.122368),0.999793)
((0.597051,0.782252),0.540341)
((0.0195057,0.530319),0.996179)
((0.647189,0.863268),0.474554)
((0.754087,0.970078),0.404867)
((0.0136422,0.481145),0.99791)
((0.228716,0.714034),0.887879)
((0.879196,0.764579),0.423388)
((0.382519,0.827279),0.67276)
((0.195488,0.246866),0.99874)
((0.344135,0.696746),0.808615)
((0.603755,0.249421),0.925252)
((0.802581,0.417902),0.645561)
((0.515655,0.690937),0.661437)
((0.0750789,0.377216),0.99866)
((0.27071,0.252461),0.996637)
((0.499584,0.86776),0.554446)
((0.0347129,0.51909),0.995955)
((0.39808,0.681902),0.772573)
((0.382358,0.152166),0.996084)
((0.65198,0.396),0.78772)
((0.633312,0.880696),0.473793)
((0.110034,0.512508),0.991228)
((0.645275,0.492553),0.711211)
((0.339787,0.840762),0.700679)
((0.739419,0.683922),0.511306)
((0.537508,0.343174),0.909805)
((0.933343,0.34009),0.612086)
((0.761076,0.448998),0.652512)
((0.0310266,0.836155),0.942295)
((0.826215,0.301736),0.725501)
((0.0886161,0.325798),0.999143)
((0.169497,0.123329),0.999811)
((0.844888,0.567577),0.516925)
((0.805231,0.227246),0.80758)
((0.719743,0.45721),0.678729)
((0.623246,0.353055),0.845498)
((0.337907,0.73328),0.786007)
((0.865563,0.983181),0.378961)
((0.225833,0.20535),0.99889)
((0.823943,0.965251),0.389928)
((0.889272,0.361452),0.626396)
((0.308425,0.822615),0.743342)
((0.701541,0.0695014),0.961699)
((0.271613,0.732568),0.843466)
((0.905656,0.0978279),0.840854)
((0.0343045,0.994273),0.861727)
((0.423626,0.203801),0.989212)
((0.117602,0.268514),0.999388)
((0.771378,0.922832),0.411503)
((0.49576,0.491121),0.839005)
((0.380043,0.119006),0.997409)
((0.844176,0.717949),0.449956)
((0.852286,0.709739),0.449965)
((0.70113,0.0781187),0.958971)
((0.915088,0.525074),0.503907)
((0.0433701,0.804361),0.948304)
((0.886525,0.351795),0.636059)
((0.626976,0.588067),0.648931)
((0.421297,0.898589),0.591392)
((0.320635,0.326953),0.987077)
((0.996417,0.354939),0.561087)
((0.321226,0.420043),0.969587)
((0.558741,0.438827),0.829128)
((0.688558,0.330119),0.813026)
((0.361659,0.184318),0.995549)
((0.82124,0.741702),0.449817)
((0.303325,0.665417),0.86448)
((0.459651,0.155611),0.990494)
((0.375155,0.160781),0.996022)
((0.233729,0.290244),0.996653)
((0.685855,0.2771),0.857068)
((0.0946043,0.57238),0.986813)
((0.628895,0.72158),0.555396)
((0.160447,0.0501918),0.999935)
((0.620169,0.481082),0.742449)
((0.377145,0.616586),0.840762)
((0.836021,0.698371),0.460396)
((0.0366296,0.394762),0.998977)
((0.137198,0.725187),0.936095)
((0.724881,0.498858),0.641038)
((0.909506,0.546122),0.4959)
((0.24056,0.21283),0.998538)
((0.211538,0.700211),0.906934)
((0.368441,0.586693),0.868456)
((0.860992,0.60217),0.491292)
((0.876937,0.546847),0.511465)
((0.87927,0.971541),0.378458)
((0.119227,0.508165),0.990721)
((0.693121,0.279675),0.849857)
((0.558356,0.31329),0.914923)
((0.760757,0.935501),0.411259)
((0.929877,0.596778),0.464234)
((0.633872,0.966506),0.4427)
((0.991541,0.77107),0.394057)
((0.691694,0.716422),0.520401)
((0.269928,0.601199),0.923523)
((0.262543,0.510488),0.96203)
((0.814029,0.474081),0.594503)
((0.210698,0.18247),0.999311)
((0.0607745,0.07169),0.999976)
((0.78464,0.937711),0.404547)
((0.618537,0.66391),0.599825)
((0.909252,0.737764),0.422406)
((0.172074,0.602374),0.964447)
((0.0174388,0.73043),0.975989)
((0.915664,0.778196),0.409781)
((0.665932,0.84554),0.473307)
((0.374974,0.299804),0.982889)
((0.812047,0.366514),0.680682)
((0.0708747,0.50374),0.994794)
((0.0829362,0.340803),0.999043)
((0.104939,0.345479),0.998667)
((0.85129,0.918968),0.393174)
((0.819561,0.0619882),0.917921)
((0.101438,0.880335),0.879583)
((0.133678,0.886078),0.851305)
((0.818047,0.752215),0.447252)
((0.549987,0.727299),0.607315)
((0.489979,0.722062),0.659392)
((0.329673,0.507418),0.936447)
((0.452492,0.245336),0.978499)
((0.285614,0.118424),0.999198)
((0.090877,0.660588),0.972837)
((0.418228,0.902924),0.590955)
((0.0271022,0.489103),0.99732)
((0.406664,0.110038),0.99681)
((0.829905,0.511603),0.558651)
((0.455518,0.681196),0.721558)
((0.430571,0.275078),0.976944)
((0.743184,0.532009),0.60249)
((0.155414,0.876862),0.839659)
((0.418087,0.97346),0.549289)
((0.629077,0.968075),0.443971)
((0.700759,0.119056),0.943331)
((0.690136,0.0304317),0.975269)
((0.626474,0.142628),0.960897)
((0.275768,0.912088),0.705026)
((0.261052,0.366645),0.989681)
((0.572676,0.67928),0.623758)
((0.269569,0.599778),0.924402)
((0.168383,0.676233),0.941214)
((0.709816,0.998288),0.409879)
((0.187836,0.165334),0.999588)
((0.679484,0.618407),0.587207)
((0.440412,0.422668),0.920684)
((0.150416,0.595826),0.972189)
((0.29953,0.568503),0.923414)
((0.569286,0.928607),0.484151)
((0.536578,0.270046),0.946207)
((0.0476632,0.226714),0.999854)
((0.300477,0.674137),0.860803)
((0.369342,0.576245),0.87474)
((0.586225,0.630394),0.649348)
((0.942891,0.158901),0.760346)
((0.309674,0.212459),0.996641)
((0.758679,0.478057),0.631403)
((0.888692,0.468495),0.550627)
((0.476346,0.0765276),0.995194)
((0.633829,0.15583),0.953867)
((0.694934,0.0742413),0.962149)
((0.578498,0.84535),0.517757)
((0.670067,0.878028),0.459)
((0.413854,0.239354),0.98602)
((0.806635,0.950431),0.396579)
((0.509399,0.854298),0.555676)
((0.177145,0.809876),0.866361)
((0.528435,0.546487),0.76723)
((0.386122,0.11466),0.997355)
((0.176881,0.329013),0.99735)
((0.273561,0.486556),0.96547)
((0.541472,0.0322403),0.994024)
((0.964613,0.430164),0.531361)
((0.500735,0.440959),0.871574)
((0.506692,0.134564),0.987636)
((0.596788,0.201626),0.949979)
((0.208805,0.175286),0.999386)
((0.0469766,0.878873),0.916071)
((0.0533137,0.46083),0.997322)
((0.118227,0.859948),0.879452)
((0.411261,0.627626),0.803851)
((0.714246,0.588407),0.583399)
((0.437502,0.242681),0.981797)
((0.134894,0.823624),0.888807)
((0.357342,0.311775),0.983869)
((0.152637,0.630903),0.962623)
((0.798331,0.694109),0.477873)
((0.663143,0.762944),0.512136)
((0.124273,0.163879),0.999824)
((0.203902,0.630965),0.943034)
((0.298443,0.800691),0.769456)
((0.832591,0.507248),0.559794)
((0.975977,0.879568),0.377004)
((0.386121,0.0292904),0.999067)
((0.340398,0.504348),0.932634)
((0.889239,0.751659),0.424191)
((0.131973,0.603485),0.975027)
((0.340066,0.569476),0.898909)
((0.846166,0.47496),0.572574)
((0.3931,0.203507),0.992207)
((0.786735,0.545737),0.5637)
((0.83441,0.585066),0.513015)
((0.239846,0.497554),0.972023)
((0.348009,0.364119),0.976077)
((0.661432,0.551911),0.649426)
((0.995084,0.959875),0.363184)
((0.352602,0.827675),0.699096)
((0.467123,0.328579),0.950629)
((0.707243,0.853244),0.453127)
((0.357869,0.0476409),0.999177)
((0.357592,0.247108),0.991558)
((0.7993,0.489565),0.593556)
((0.850592,0.139366),0.846293)
((0.0590407,0.696758),0.972968)
((0.614326,0.452141),0.772017)
((0.900266,0.401061),0.588975)
((0.997878,0.734676),0.400712)
((0.986126,0.237723),0.657485)
((0.23223,0.334136),0.994644)
((0.601843,0.893662),0.483127)
((0.886047,0.596927),0.482385)
((0.853537,0.238649),0.759436)
((0.424602,0.32066),0.967378)
((0.567228,0.131845),0.97855)
((0.173904,0.925097),0.789326)
((0.179486,0.531496),0.978747)
((0.172205,0.978786),0.751239)
((0.0210611,0.0227971),0.999992)
((0.118152,0.0801017),0.999945)
((0.719555,0.732478),0.497557)
((0.532242,0.619821),0.703383)
((0.133539,0.53012),0.9867)
((0.354497,0.119665),0.998079)
((0.767843,0.586727),0.549688)
((0.4538,0.369686),0.939408)
((0.480389,0.339847),0.940567)
((0.966613,0.333926),0.594446)
((0.578496,0.391215),0.850317)
((0.654587,0.145724),0.950206)
((0.52306,0.828491),0.561648)
((0.0708209,0.702545),0.968532)
((0.359987,0.243026),0.991702)
((0.681332,0.381048),0.775956)
((0.265823,0.799484),0.799763)
((0.46115,0.985378),0.516236)
((0.531962,0.993392),0.47559)
((0.605199,0.6655),0.608635)
((0.523512,0.959696),0.493789)
((0.785165,0.291355),0.768073)
((0.546423,0.238966),0.954438)
((0.661041,0.0268116),0.981499)
((0.578813,0.627654),0.657535)
((0.360738,0.157309),0.996768)
((0.0188682,0.0153244),0.999993)
((0.303033,0.541928),0.934029)
((0.843815,0.373854),0.64994)
((0.244473,0.203803),0.998625)
((0.61688,0.925805),0.46353)
((0.584851,0.882702),0.496402)
((0.725288,0.0460008),0.962194)
((0.868081,0.25725),0.731232)
((0.039393,0.473279),0.997395)
((0.92275,0.562905),0.481899)
((0.432975,0.707915),0.720341)
((0.85426,0.979398),0.381574)
((0.946881,0.515302),0.493829)
((0.00620946,0.525693),0.996883)
((0.142955,0.366947),0.997278)
((0.683003,0.161824),0.931231)
((0.382272,0.986036),0.566834)
((0.703751,0.226087),0.88158)
((0.35989,0.948225),0.606925)
((0.42989,0.97677),0.539766)
((0.874029,0.0147406),0.917458)
((0.859472,0.599318),0.493374)
((0.0607414,0.727553),0.965218)
((0.856568,0.100134),0.872079)
((0.200832,0.779318),0.867814)
((0.66304,0.633808),0.588343)
((0.487233,0.5173),0.825843)
((0.613206,0.434113),0.788135)
((0.0326018,0.619415),0.989298)
((0.959807,0.175557),0.732197)
((0.986362,0.64281),0.428412)
((0.337381,0.368634),0.977445)
((0.628846,0.0411322),0.984184)
((0.594721,0.988736),0.450304)
((0.989357,0.0246109),0.842352)
((0.965506,0.863386),0.381435)
((0.0393515,0.824978),0.942687)
((0.462704,0.100093),0.994618)
((0.552531,0.319272),0.914821)
((0.200227,0.753364),0.884296)
((0.0985895,0.863267),0.891379)
((0.387172,0.585822),0.854889)
((0.380567,0.000377197),0.999396)
((0.0199358,0.413169),0.998967)
((0.619792,0.979743),0.44367)
((0.588726,0.606155),0.666122)
((0.622552,0.926107),0.461018)
((0.974789,0.251398),0.654205)
((0.967239,0.56951),0.460982)
((0.240134,0.956596),0.704564)
((0.594121,0.20564),0.949418)
((0.819982,0.633472),0.495673)
((0.030618,0.282686),0.999762)
((0.733565,0.583149),0.573846)
((0.601958,0.933792),0.466971)
((0.336513,0.700547),0.812321)
((0.797059,0.723685),0.466078)
((0.28637,0.177626),0.998318)
((0.724062,0.306306),0.804581)
((0.590795,0.343854),0.875641)
((0.286048,0.179521),0.998286)
((0.950009,0.908601),0.376622)
((0.105628,0.924798),0.848728)
((0.159999,0.0728667),0.999914)
((0.494307,0.400133),0.902135)
((0.0294625,0.0884281),0.99998)
((0.605772,0.849445),0.500819)
((0.7219,0.63639),0.547789)
((0.132131,0.455466),0.993717)
((0.21954,0.734089),0.882253)
((0.389258,0.556053),0.87371)
((0.434636,0.186317),0.989906)
((0.279737,0.721006),0.844963)
((0.363944,0.00379902),0.99949)
((0.0273115,0.954739),0.889846)
((0.347653,0.31336),0.985125)
((0.13426,0.297662),0.998917)
((0.22196,0.239888),0.99839)
((0.222459,0.381959),0.992033)
((0.312754,0.716767),0.82056)
((0.782092,0.342217),0.725917)
((0.805195,0.387864),0.668129)
((0.191661,0.527095),0.977025)
((0.0242547,0.323792),0.999632)
((0.982561,0.243794),0.65495)
((0.057881,0.371819),0.998985)
((0.799847,0.492517),0.591086)
((0.558136,0.0795843),0.988228)
((0.213523,0.92208),0.755111)
((0.0833833,0.240835),0.999723)
((0.876819,0.431036),0.583031)
((0.554194,0.011079),0.994583)
((0.728698,0.776155),0.473847)
((0.250967,0.951158),0.698645)
((0.158114,0.563721),0.977127)
((0.667924,0.940206),0.438723)
((0.905938,0.473119),0.537834)
((0.32807,0.0975994),0.998943)
((0.000214639,0.352325),0.999615)
((0.421392,0.982775),0.542055)
((0.596119,0.479273),0.764707)
((0.354594,0.395966),0.966623)
((0.97179,0.91273),0.3726)
((0.475551,0.185313),0.984899)
((0.83481,0.558934),0.52716)
((0.426148,0.711629),0.723512)
((0.98997,0.980342),0.361412)
((0.722708,0.718669),0.502617)
((0.756497,0.973675),0.403457)
((0.669826,0.914611),0.44629)
((0.537396,0.337751),0.912951)
((0.854817,0.443334),0.58886)
((0.81087,0.182888),0.840007)
((0.540933,0.811085),0.559936)
((0.535213,0.962325),0.486713)
((0.79386,0.131332),0.88944)
((0.441598,0.148455),0.992726)
((0.527298,0.413387),0.871755)
((0.061185,0.00284902),0.99999)
((0.5987,0.895995),0.483653)
((0.561783,0.0248482),0.993159)
((0.607625,0.551753),0.694009)
((0.00519032,0.330333),0.999688)
((0.270422,0.761687),0.823676)
((0.304008,0.940248),0.659018)
((0.676299,0.841404),0.470378)
((0.277999,0.531116),0.949562)
((0.284738,0.0888697),0.999455)
((0.714004,0.825672),0.460522)
((0.899955,0.249216),0.713067)
((0.787997,0.693815),0.482637)
((0.380548,0.229594),0.991023)
((0.84227,0.907847),0.397431)
((0.642982,0.903455),0.460818)
((0.910696,0.241682),0.711311)
((0.79945,0.472479),0.605822)
((0.26653,0.407075),0.983832)
((0.0242322,0.271721),0.999809)
((0.737408,0.294654),0.803763)
((0.033408,0.0414161),0.999988)
((0.234903,0.709707),0.886176)
((0.88282,0.512902),0.527164)
((0.240823,0.167559),0.999161)
((0.601772,0.954827),0.459257)
((0.99323,0.501727),0.479957)
((0.204043,0.781227),0.864145)
((0.195542,0.584592),0.962018)
((0.0108208,0.0378112),0.999992)
((0.492438,0.653802),0.710819)
((0.941266,0.403134),0.56171)
((0.895485,0.740716),0.425563)
((0.875613,0.162015),0.809325)
((0.14779,0.899845),0.830367)
((0.433736,0.885198),0.590547)
((0.1945,0.467144),0.986243)
((0.926614,0.429403),0.553225)
((0.17685,0.809434),0.866866)
((0.942305,0.417673),0.551586)
((0.976993,0.544077),0.46778)
((0.3725,0.970223),0.583364)
((0.0458033,0.576543),0.991802)
((0.75145,0.241345),0.836858)
((0.161135,0.762271),0.905328)
((0.279156,0.653573),0.889404)
((0.416073,0.220422),0.988172)
((0.0567075,0.311558),0.999521)
((0.961137,0.932321),0.371362)
((0.473573,0.108928),0.993317)
((0.832166,0.907308),0.39986)
((0.994126,0.026666),0.83744)
((0.374452,0.92074),0.613402)
((0.456069,0.551302),0.825214)
((0.730174,0.398373),0.720041)
((0.968975,0.707167),0.414566)
((0.94245,0.341475),0.604831)
((0.677391,0.988253),0.421715)
((0.918018,0.42884),0.558701)
((0.229598,0.0791527),0.999766)
((0.191111,0.508754),0.980529)
((0.732726,0.607184),0.558926)
((0.729176,0.789433),0.468241)
((0.918742,0.690314),0.434017)
((0.721754,0.392314),0.732319)
((0.799241,0.55392),0.550745)
((0.299623,0.793367),0.77403)
((0.580586,0.674074),0.621349)
((0.714107,0.0366548),0.968076)
((0.225376,0.444281),0.984825)
((0.435028,0.194351),0.988989)
((0.151449,0.377478),0.996611)
((0.535827,0.82884),0.55291)
((0.365732,0.453845),0.942767)
((0.25768,0.59533),0.932615)
((0.532997,0.448791),0.841779)
((0.104084,0.265723),0.999503)
((0.0559751,0.83326),0.931489)
((0.0551565,0.974717),0.857403)
((0.523574,0.776911),0.593662)
((0.367031,0.322815),0.980331)
((0.330831,0.666654),0.842052)
((0.116182,0.911417),0.848886)
((0.340728,0.830289),0.707842)
((0.948072,0.566105),0.469884)
((0.274571,0.3831),0.986041)
((0.760456,0.426019),0.671793)
((0.760578,0.296283),0.783748)
((0.254859,0.12631),0.999403)
((0.750127,0.512539),0.611676)
((0.721639,0.283124),0.825698)
((0.96133,0.825724),0.389077)
((0.548848,0.017305),0.994519)
((0.658984,0.604004),0.612134)
((0.992022,0.182558),0.70116)
((0.380915,0.359053),0.969163)
((0.505373,0.711746),0.654251)
((0.0257074,0.621555),0.989847)
((0.623163,0.366436),0.835183)
