((0.0994943,-0.298994),0.978796)
((-0.199462,0.149577),0.977427)
((-1.0566,-0.841842),0.00639596)
((1.15579,0.357164),0.183578)
((0.357281,-0.182527),0.97783)
((-0.228108,1.18089),0.22021)
((-0.30707,-0.924788),0.399719)
((-0.40698,-0.112403),0.964417)
((0.844584,-0.0776102),0.7731)
((0.605107,0.0354352),0.951824)
((0.559983,-0.859429),0.68577)
((0.571373,0.572487),0.906974)
((-0.717091,0.357645),0.670935)
((0.945364,1.22925),0.00485662)
((0.0360608,1.07322),0.430443)
((0.166761,0.256731),0.979411)
((-0.118799,0.840598),0.784094)
((0.422232,-1.05123),0.338195)
((-0.507932,0.690985),0.696481)
((0.88727,-0.157526),0.708812)
((-0.0365062,-1.05971),0.290352)
((-0.59761,0.971203),0.099216)
((0.51548,1.17119),0.15734)
((-0.758496,-0.534915),0.483114)
((-0.311445,0.547843),0.937485)
((0.0925279,0.116506),0.981265)
((0.618936,-0.038831),0.950262)
((-0.132588,-0.901092),0.535174)
((0.346331,0.784607),0.870612)
((-0.614734,0.667333),0.530626)
((0.865196,-1.15014),0.0559311)
((-0.482922,1.02379),0.163314)
((-0.582789,0.06096),0.908655)
((-0.44551,-0.184372),0.957401)
((-1.24289,0.670612),0.017982)
((0.97483,-1.03996),0.0453066)
((-1.04951,0.833863),0.00904501)
((-0.265616,0.787663),0.792521)
((0.748514,0.282559),0.84254)
((-1.02406,1.0749),0.00215379)
((0.817292,1.22499),0.0122286)
((0.941511,-1.02626),0.0651158)
((-0.924947,-0.585711),0.126847)
((0.948849,-0.189044),0.584834)
((0.241736,0.362758),0.975856)
((-0.625269,1.09919),0.0369337)
((-0.886072,0.290548),0.362635)
((0.734993,0.526847),0.77534)
((-0.284022,-1.06365),0.22203)
((0.732982,-0.777766),0.696192)
((0.588051,0.867073),0.592094)
((0.398537,0.706417),0.910406)
((0.247962,-0.00224594),0.980606)
((-0.247489,0.456518),0.961543)
((0.191935,0.845655),0.824762)
((0.42977,0.640334),0.930093)
((-0.402939,0.302521),0.955478)
((-0.533557,0.00482824),0.934637)
((1.14815,-0.544637),0.209724)
((-1.21402,0.941918),0.00244343)
((0.819265,-0.610103),0.761418)
((0.99948,0.752989),0.126831)
((0.49434,0.868038),0.700461)
((-0.887555,0.370958),0.313669)
((-0.317033,-0.877315),0.489343)
((-0.0298239,-1.24977),0.162575)
((0.140958,-0.923247),0.565025)
((0.491982,1.24959),0.120688)
((-0.690248,-1.00093),0.0510253)
((-0.0486028,0.632638),0.944604)
((0.251126,0.670146),0.938764)
((0.642845,-0.706463),0.851385)
((-1.01853,-0.87953),0.00621057)
((0.236479,-0.501881),0.966749)
((-0.122212,0.980257),0.540472)
((0.174929,0.0368047),0.981287)
((1.07706,-0.328323),0.340644)
((-0.622237,-0.442281),0.827255)
((-0.918715,-0.838935),0.0181733)
((0.015089,1.1013),0.384585)
((-0.509748,0.165934),0.936913)
((-1.14591,0.62741),0.0320349)
((-0.11967,1.20763),0.241278)
((-0.78026,1.17786),0.0066088)
((-1.15959,0.787196),0.0087989)
((0.396592,0.523538),0.957823)
((-0.897635,0.950294),0.00883649)
((-0.90515,-0.363079),0.339633)
((0.224624,0.263567),0.978671)
((-0.233549,-0.253957),0.974718)
((-0.762924,0.0444335),0.688223)
((-0.706231,0.37429),0.682165)
((0.687448,-1.06527),0.21644)
((0.927112,-0.530241),0.606921)
((0.732138,0.0494228),0.891161)
((0.649813,-1.08892),0.213503)
((1.08139,-0.147649),0.325215)
((0.962645,-0.832972),0.215203)
((0.242411,-0.801294),0.808484)
((0.153211,0.0160186),0.981462)
((-0.77549,-1.15977),0.0144905)
((0.289246,-1.13969),0.238889)
((0.237831,-0.270544),0.978888)
((0.464249,0.136333),0.971013)
((-1.15615,1.00334),0.0019681)
((0.680588,1.14246),0.0655761)
((-1.10101,0.400133),0.115754)
((0.0363651,1.18754),0.288171)
((-1.00598,0.0556393),0.26425)
((0.129534,-0.420853),0.973722)
((-0.77088,-1.18826),0.0143159)
((-1.08424,-0.288452),0.169131)
((-0.509288,0.403807),0.906538)
((-0.72131,-0.557576),0.536696)
((-1.17411,-0.82049),0.00417353)
((0.0250691,-1.16292),0.207357)
((-0.205507,1.04892),0.376034)
((-0.747388,1.15129),0.00969625)
((-0.326194,0.155755),0.970697)
((0.281237,-0.745473),0.874277)
((0.833024,0.625984),0.494919)
((0.905422,-0.0756735),0.658484)
((0.655994,0.296235),0.916453)
((-1.17632,-0.336243),0.112938)
((-1.22849,0.293119),0.111223)
((-1.04245,-0.532486),0.0831121)
((0.505771,0.493546),0.945532)
((0.0316112,-1.21122),0.181886)
((0.566738,0.158789),0.956562)
((-1.22864,0.305704),0.108381)
((0.460029,-0.794013),0.816244)
((0.0275925,1.24632),0.241539)
((-0.671784,-0.666366),0.453005)
((0.388099,0.278604),0.973282)
((0.00171107,-1.24207),0.167398)
((-0.548424,0.144859),0.922108)
((-0.353436,-0.197842),0.968869)
((-0.13573,-1.21936),0.163087)
((1.21207,1.1994),0.00251347)
((0.867572,-1.22191),0.0410922)
((0.91427,1.14334),0.0105484)
((1.16763,-0.689818),0.128145)
((1.22553,0.0392347),0.179684)
((-0.582126,1.20381),0.0345179)
((-0.0331076,1.06014),0.434704)
((0.322307,-0.479368),0.968054)
((0.758558,-0.914787),0.39297)
((0.182614,-0.813604),0.78435)
((0.755176,-0.253245),0.891701)
((1.20387,0.926327),0.0215232)
((-1.22241,-0.0212447),0.145518)
((0.440304,0.194192),0.971848)
((-1.20813,-0.117885),0.145212)
((1.21204,0.701568),0.0780463)
((1.24887,-0.276452),0.17547)
((1.17938,-0.680629),0.125838)
((0.673785,-0.697856),0.841169)
((1.14089,-0.00514055),0.241168)
((1.10276,-0.863337),0.0670897)
((-0.108535,0.854477),0.767809)
((1.19036,-1.17397),0.00388448)
((-0.97074,-0.227108),0.293717)
((0.500989,0.116851),0.967764)
((-1.07955,0.963919),0.00313594)
((0.591636,1.12207),0.139649)
((1.21216,0.30285),0.1634)
((0.000762033,0.307491),0.978289)
((0.506674,0.663026),0.900356)
((0.978324,0.19354),0.436863)
((0.331564,0.0886215),0.978479)
((-0.538338,-0.349307),0.918105)
((-0.805339,-0.337159),0.563705)
((0.869882,0.106766),0.690453)
((-0.590082,-0.00685026),0.90714)
((-0.132241,-0.0736166),0.979851)
((0.225693,0.729487),0.916177)
((0.480246,-1.01153),0.395999)
((-0.71946,0.535865),0.495694)
((-1.20907,-0.768901),0.00560751)
((-0.425936,-1.20965),0.105865)
((-0.61195,-0.0424836),0.89345)
((0.977744,0.436758),0.348743)
((0.590286,0.93568),0.44103)
((0.981449,0.210337),0.425923)
((0.130229,-1.24319),0.173278)
((0.776275,-0.654053),0.786552)
((-0.162271,0.210737),0.97762)
((-0.649561,0.322826),0.80295)
((0.731244,0.0148501),0.894875)
((-0.414277,-0.246933),0.96043)
((-0.201791,0.997774),0.463366)
((-0.41868,0.753611),0.717355)
((0.938336,0.613648),0.300448)
((1.07972,-0.727371),0.175849)
((0.0825219,-0.554129),0.957735)
((-0.753659,0.757465),0.126831)
((0.720931,-0.804597),0.665731)
((-0.366935,0.419998),0.950686)
((-1.09706,-0.81588),0.00622047)
((-0.0014472,0.676887),0.933248)
((-1.06393,1.11096),0.00159257)
((-0.54931,0.252922),0.911332)
((0.858663,-0.948862),0.200092)
((-0.0202529,-0.391036),0.974275)
((0.361913,0.174116),0.976553)
((-1.12704,0.370031),0.116936)
((-0.881197,-0.274684),0.428881)
((0.88902,-0.740747),0.490651)
((0.259343,-1.22531),0.182985)
((1.187,-0.132716),0.212137)
((-0.564848,-0.905957),0.201242)
((1.08118,-1.11671),0.0115398)
((-0.990794,0.218952),0.248259)
((-0.0751896,-1.21119),0.172945)
((0.946473,-0.12773),0.580155)
((0.741596,-0.989895),0.27446)
((0.326388,0.605708),0.950784)
((0.132371,-0.237622),0.98007)
((-1.21017,0.632945),0.0257516)
((0.408899,-0.139023),0.976197)
((0.940304,1.19673),0.00615576)
((0.910109,1.19824),0.00734022)
((-1.18532,0.818153),0.0063763)
((0.691644,-0.533996),0.906898)
((0.131547,0.911407),0.730999)
((0.514283,1.05682),0.299871)
((-0.568202,0.227632),0.903245)
((0.804127,-0.0417675),0.82721)
((0.514328,-0.693123),0.899474)
((0.684569,0.552697),0.8281)
((-0.813855,-0.961652),0.0208969)
((0.0153475,0.445284),0.972776)
((-1.11813,0.121992),0.175615)
((0.31656,0.418699),0.97139)
((-0.418094,0.586642),0.887492)
((-0.313485,-1.24856),0.126067)
((0.458838,-0.802204),0.80559)
